File,Temp,Logg,Metal,Alpha
PHOENIX_BTSETTL_CIFIST2011_2015_t3600_g3.00_z0.00_en0.00_APOGEE-RAW.txt,3600,3.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3600_g3.50_z0.00_en0.00_APOGEE-RAW.txt,3600,3.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3600_g4.00_z0.00_en0.00_APOGEE-RAW.txt,3600,4.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3600_g4.50_z0.00_en0.00_APOGEE-RAW.txt,3600,4.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3600_g5.00_z0.00_en0.00_APOGEE-RAW.txt,3600,5.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3600_g5.50_z0.00_en0.00_APOGEE-RAW.txt,3600,5.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3700_g2.50_z0.00_en0.00_APOGEE-RAW.txt,3700,2.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3700_g3.00_z0.00_en0.00_APOGEE-RAW.txt,3700,3.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3700_g3.50_z0.00_en0.00_APOGEE-RAW.txt,3700,3.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3700_g4.00_z0.00_en0.00_APOGEE-RAW.txt,3700,4.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3700_g4.50_z0.00_en0.00_APOGEE-RAW.txt,3700,4.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3700_g5.00_z0.00_en0.00_APOGEE-RAW.txt,3700,5.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3700_g5.50_z0.00_en0.00_APOGEE-RAW.txt,3700,5.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3800_g2.50_z0.00_en0.00_APOGEE-RAW.txt,3800,2.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3800_g3.00_z0.00_en0.00_APOGEE-RAW.txt,3800,3.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3800_g3.50_z0.00_en0.00_APOGEE-RAW.txt,3800,3.5,0.0,0.0
