teff,logg,M_H,en,C_M,N_M
4000,2.5,-2.0,0.5,0.0,0.0
4000,2.5,-2.0,1.0,0.0,0.0
4000,2.5,-1.5,-1.0,0.0,0.0
4000,2.5,-1.5,-0.5,0.0,0.0
4000,2.5,-1.5,0.0,0.0,0.0
4000,2.5,-1.5,0.5,0.0,0.0
4000,2.5,-1.5,1.0,0.0,0.0
4000,2.5,-1.0,-1.0,0.0,0.0
4000,2.5,-1.0,-0.5,0.0,0.0
4000,2.5,-1.0,0.0,0.0,0.0
4000,2.5,-1.0,0.5,0.0,0.0
4000,2.5,-1.0,1.0,0.0,0.0
4000,2.5,-0.5,-1.0,0.0,0.0
4000,2.5,-0.5,-0.5,0.0,0.0
4000,2.5,-0.5,0.0,0.0,0.0
4000,2.5,-0.5,0.5,0.0,0.0
4000,2.5,-0.5,1.0,0.0,0.0
4000,2.5,0.0,-1.0,0.0,0.0
4000,2.5,0.0,-0.5,0.0,0.0
4000,2.5,0.0,0.0,0.0,0.0
4000,2.5,0.0,0.5,0.0,0.0
4000,2.5,0.0,1.0,0.0,0.0
4000,2.5,0.5,-1.0,0.0,0.0
4000,2.5,0.5,-0.5,0.0,0.0
4000,2.5,0.5,0.0,0.0,0.0
4000,2.5,0.5,0.5,0.0,0.0
4000,2.5,0.5,1.0,0.0,0.0
4000,3.0,-2.5,-1.0,0.0,0.0
4000,3.0,-2.5,-0.5,0.0,0.0
4000,3.0,-2.5,0.0,0.0,0.0
4000,3.0,-2.5,0.5,0.0,0.0
4000,3.0,-2.5,1.0,0.0,0.0
4000,3.0,-2.0,-1.0,0.0,0.0
4000,3.0,-2.0,-0.5,0.0,0.0
4000,3.0,-2.0,0.0,0.0,0.0
4000,3.0,-2.0,0.5,0.0,0.0
4000,3.0,-2.0,1.0,0.0,0.0
4000,3.0,-1.5,-1.0,0.0,0.0
4000,3.0,-1.5,-0.5,0.0,0.0
4000,3.0,-1.5,0.0,0.0,0.0
4000,3.0,-1.5,0.5,0.0,0.0
4000,3.0,-1.5,1.0,0.0,0.0
4000,3.0,-1.0,-1.0,0.0,0.0
4000,3.0,-1.0,-0.5,0.0,0.0
4000,3.0,-1.0,0.0,0.0,0.0
4000,3.0,-1.0,0.5,0.0,0.0
4000,3.0,-1.0,1.0,0.0,0.0
4000,3.0,-0.5,-1.0,0.0,0.0
4000,3.0,-0.5,-0.5,0.0,0.0
4000,3.0,-0.5,0.0,0.0,0.0
4000,3.0,-0.5,0.5,0.0,0.0
4000,3.0,-0.5,1.0,0.0,0.0
4000,3.0,0.0,-1.0,0.0,0.0
4000,3.0,0.0,-0.5,0.0,0.0
4000,3.0,0.0,0.0,0.0,0.0
4000,3.0,0.0,0.5,0.0,0.0
4000,3.0,0.0,1.0,0.0,0.0
4000,3.0,0.5,-1.0,0.0,0.0
4000,3.0,0.5,-0.5,0.0,0.0
4000,3.0,0.5,0.0,0.0,0.0
4000,3.0,0.5,0.5,0.0,0.0
4000,3.0,0.5,1.0,0.0,0.0
4000,3.5,-2.5,-1.0,0.0,0.0
4000,3.5,-2.5,-0.5,0.0,0.0
4000,3.5,-2.5,0.0,0.0,0.0
4000,3.5,-2.5,0.5,0.0,0.0
4000,3.5,-2.5,1.0,0.0,0.0
4000,3.5,-2.0,-1.0,0.0,0.0
4000,3.5,-2.0,-0.5,0.0,0.0
4000,3.5,-2.0,0.0,0.0,0.0
4000,3.5,-2.0,0.5,0.0,0.0
4000,3.5,-2.0,1.0,0.0,0.0
4000,3.5,-1.5,-1.0,0.0,0.0
4000,3.5,-1.5,-0.5,0.0,0.0
4000,3.5,-1.5,0.0,0.0,0.0
4000,3.5,-1.5,0.5,0.0,0.0
4000,3.5,-1.5,1.0,0.0,0.0
4000,3.5,-1.0,-1.0,0.0,0.0
4000,3.5,-1.0,-0.5,0.0,0.0
4000,3.5,-1.0,0.0,0.0,0.0
4000,3.5,-1.0,0.5,0.0,0.0
4000,3.5,-1.0,1.0,0.0,0.0
4000,3.5,-0.5,-1.0,0.0,0.0
4000,3.5,-0.5,-0.5,0.0,0.0
4000,3.5,-0.5,0.0,0.0,0.0
4000,3.5,-0.5,0.5,0.0,0.0
4000,3.5,-0.5,1.0,0.0,0.0
4000,3.5,0.0,-1.0,0.0,0.0
4000,3.5,0.0,-0.5,0.0,0.0
4000,3.5,0.0,0.0,0.0,0.0
4000,3.5,0.0,0.5,0.0,0.0
4000,3.5,0.0,1.0,0.0,0.0
4000,3.5,0.5,-1.0,0.0,0.0
4000,3.5,0.5,-0.5,0.0,0.0
4000,3.5,0.5,0.0,0.0,0.0
4000,3.5,0.5,0.5,0.0,0.0
4000,3.5,0.5,1.0,0.0,0.0
4000,4.0,-2.5,-1.0,0.0,0.0
4000,4.0,-2.5,-0.5,0.0,0.0
4000,4.0,-2.5,0.0,0.0,0.0
4000,4.0,-2.5,0.5,0.0,0.0
4000,4.0,-2.5,1.0,0.0,0.0
4000,4.0,-2.0,-1.0,0.0,0.0
4000,4.0,-2.0,-0.5,0.0,0.0
4000,4.0,-2.0,0.0,0.0,0.0
4000,4.0,-2.0,0.5,0.0,0.0
4000,4.0,-2.0,1.0,0.0,0.0
4000,4.0,-1.5,-1.0,0.0,0.0
4000,4.0,-1.5,-0.5,0.0,0.0
4000,4.0,-1.5,0.0,0.0,0.0
4000,4.0,-1.5,0.5,0.0,0.0
4000,4.0,-1.5,1.0,0.0,0.0
4000,4.0,-1.0,-1.0,0.0,0.0
4000,4.0,-1.0,-0.5,0.0,0.0
4000,4.0,-1.0,0.0,0.0,0.0
4000,4.0,-1.0,0.5,0.0,0.0
4000,4.0,-1.0,1.0,0.0,0.0
4000,4.0,-0.5,-1.0,0.0,0.0
4000,4.0,-0.5,-0.5,0.0,0.0
4000,4.0,-0.5,0.0,0.0,0.0
4000,4.0,-0.5,0.5,0.0,0.0
4000,4.0,-0.5,1.0,0.0,0.0
4000,4.0,0.0,-1.0,0.0,0.0
4000,4.0,0.0,-0.5,0.0,0.0
4000,4.0,0.0,0.0,0.0,0.0
4000,4.0,0.0,0.5,0.0,0.0
4000,4.0,0.0,1.0,0.0,0.0
4000,4.0,0.5,-1.0,0.0,0.0
4000,4.0,0.5,-0.5,0.0,0.0
4000,4.0,0.5,0.0,0.0,0.0
4000,4.0,0.5,0.5,0.0,0.0
4000,4.0,0.5,1.0,0.0,0.0
4000,4.5,-2.5,-1.0,0.0,0.0
4000,4.5,-2.5,-0.5,0.0,0.0
4000,4.5,-2.5,0.0,0.0,0.0
4000,4.5,-2.5,0.5,0.0,0.0
4000,4.5,-2.5,1.0,0.0,0.0
4000,4.5,-2.0,-1.0,0.0,0.0
4000,4.5,-2.0,-0.5,0.0,0.0
4000,4.5,-2.0,0.0,0.0,0.0
4000,4.5,-2.0,0.5,0.0,0.0
4000,4.5,-2.0,1.0,0.0,0.0
4000,4.5,-1.5,-1.0,0.0,0.0
4000,4.5,-1.5,-0.5,0.0,0.0
4000,4.5,-1.5,0.0,0.0,0.0
4000,4.5,-1.5,0.5,0.0,0.0
4000,4.5,-1.5,1.0,0.0,0.0
4000,4.5,-1.0,-1.0,0.0,0.0
4000,4.5,-1.0,-0.5,0.0,0.0
4000,4.5,-1.0,0.0,0.0,0.0
4000,4.5,-1.0,0.5,0.0,0.0
4000,4.5,-1.0,1.0,0.0,0.0
4000,4.5,-0.5,-1.0,0.0,0.0
4000,4.5,-0.5,-0.5,0.0,0.0
4000,4.5,-0.5,0.0,0.0,0.0
4000,4.5,-0.5,0.5,0.0,0.0
4000,4.5,-0.5,1.0,0.0,0.0
4000,4.5,0.0,-1.0,0.0,0.0
4000,4.5,0.0,-0.5,0.0,0.0
4000,4.5,0.0,0.0,0.0,0.0
4000,4.5,0.0,0.5,0.0,0.0
4000,4.5,0.0,1.0,0.0,0.0
4000,4.5,0.5,-1.0,0.0,0.0
4000,4.5,0.5,-0.5,0.0,0.0
4000,4.5,0.5,0.0,0.0,0.0
4000,4.5,0.5,0.5,0.0,0.0
4000,4.5,0.5,1.0,0.0,0.0
4000,5.0,-2.5,-1.0,0.0,0.0
4000,5.0,-2.5,-0.5,0.0,0.0
4000,5.0,-2.5,0.0,0.0,0.0
4000,5.0,-2.5,0.5,0.0,0.0
4000,5.0,-2.5,1.0,0.0,0.0
4000,5.0,-2.0,-1.0,0.0,0.0
4000,5.0,-2.0,-0.5,0.0,0.0
4000,5.0,-2.0,0.0,0.0,0.0
4000,5.0,-2.0,0.5,0.0,0.0
4000,5.0,-2.0,1.0,0.0,0.0
4000,5.0,-1.5,-1.0,0.0,0.0
4000,5.0,-1.5,-0.5,0.0,0.0
4000,5.0,-1.5,0.0,0.0,0.0
4000,5.0,-1.5,0.5,0.0,0.0
4000,5.0,-1.5,1.0,0.0,0.0
4000,5.0,-1.0,-1.0,0.0,0.0
4000,5.0,-1.0,-0.5,0.0,0.0
4000,5.0,-1.0,0.0,0.0,0.0
4000,5.0,-1.0,0.5,0.0,0.0
4000,5.0,-1.0,1.0,0.0,0.0
4000,5.0,-0.5,-1.0,0.0,0.0
4000,5.0,-0.5,-0.5,0.0,0.0
4000,5.0,-0.5,0.0,0.0,0.0
4000,5.0,-0.5,0.5,0.0,0.0
4000,5.0,-0.5,1.0,0.0,0.0
4000,5.0,0.0,-1.0,0.0,0.0
4000,5.0,0.0,-0.5,0.0,0.0
4000,5.0,0.0,0.0,0.0,0.0
4000,5.0,0.0,0.5,0.0,0.0
4000,5.0,0.0,1.0,0.0,0.0
4000,5.0,0.5,-1.0,0.0,0.0
4000,5.0,0.5,-0.5,0.0,0.0
4000,5.0,0.5,0.0,0.0,0.0
4000,5.0,0.5,0.5,0.0,0.0
4000,5.0,0.5,1.0,0.0,0.0
